id,type,condition,answer,prediction,em,token_f1,nll,reader,manual_correct,manual_partial,manual_wrong
5ab859a955429934fafe6d7b,bridge,q35_anchor8_no_memory_lora_off,Phil Spector,"<think>

</think>

The song you are referring to is **""The Sound of Silence""** by **Simon & Garfunkel**.

Here are the details connecting the clues:
*   **Inspiration:** The song was inspired by a tombstone in the cemetery of the village of **Bard, France**, which",0.0,0.0,2.4434714317321777,base,,,
5a7d2b535542995f4f402224,comparison,q35_anchor8_no_memory_lora_off,Dartmouth College,"<think>

</think>

**Dartmouth College** is older.

It was founded in **1769** by the Congregationalists, making it the second-oldest institution of higher education in the United States (after Harvard).

**Cornell University** was founded later, in **1",0.0,0.11764705882352941,1.8417677879333496,base,,,
5ae7b6055542993210983f00,bridge,q35_anchor8_no_memory_lora_off,La Familia Michoacana,"<think>

</think>

The organized crime syndicate founded and led by Carlos Alberto Rosales Mendoza, who was a close associate and friend of Osiel Cárdenas Guillén, is the **Los Zetas** (Zetas).

Rosales Mendoza, a former Mexican Army officer, established the group in",0.0,0.0,1.4461393356323242,base,,,
5adf81105542992d7e9f9388,bridge,q35_anchor8_no_memory_lora_off,"a syllabic abbreviation from ""Triangle Below Canal Street","<think>

</think>

The building at 359 Broadway is located in the **Chinatown** neighborhood of Manhattan, New York City.

The name ""Chinatown"" originates from the **Chinaman's Alley**, a narrow lane that ran between the streets of Mott, Elizabeth, and Grand",0.0,0.05,6.101571559906006,base,,,
5ae4e29855429908b63264a9,bridge,q35_anchor8_no_memory_lora_off,city of Culiacán,"<think>

</think>

Flavio de Jesús Santos is a professional footballer who plays as a midfielder. As of the most recent data, he plays for the Peruvian club **Sporting Cristal**.

Sporting Cristal plays its home games at the **Estadio Miguel Grau**, which is located in the Miraf",0.0,0.046511627906976744,3.886298418045044,base,,,
5ac2bbd0554299218029db09,bridge,q35_anchor8_no_memory_lora_off,American,"<think>

</think>

The author of *The Thing of It Is* is **Katherine Mansfield**, and her nationality was **New Zealand**.

Born in New Zealand in 1888, Mansfield is widely considered one of the most important New Zealand writers of the 20th century. She",0.0,0.0,3.7956366539001465,base,,,
5ae25d2b554299495565da46,comparison,q35_anchor8_no_memory_lora_off,21,"<think>
Thinking Process:

1.  **Analyze the Request:** The user is asking a comparison question about the number of singles titles held by two tennis players: Brian Gottfried and Peter Fleming.

2.  **Identify the Entities:**
    *   Brian Gottfried (American tennis player)",0.0,0.0,3.8789262771606445,base,,,
5a762d53554299109176e6a7,bridge,q35_anchor8_no_memory_lora_off,Croatian,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Target: A specific NBA player.
    *   Context: The Philadelphia 76ers traded with the Chicago Bulls during the 1999-2000 midseason.
    *   Question",0.0,0.0,6.948850154876709,base,,,
5ac43d575542997ea680ca39,bridge,q35_anchor8_no_memory_lora_off,Kal Ho Naa Ho,"Ravi Khote:has included his music in the 2003 Indian drama ""Kahaani Ghar Ghar Kii"".

Question: Ravi Khote:has included his music in which 2003 Indian drama?

Answer: Ravi Khote:has included his music in",0.0,0.0,2.82497239112854,base,,,
5adf36c55542993344016c3e,bridge,q35_anchor8_no_memory_lora_off,for Best Musical,"<think>

</think>

The composer of the song ""Elliot, a Soldier's Fugue"" is **Stephen Sondheim**.

He won a Tony Award in 2008 for the musical *A Little Night Music*, in which he won the **Tony Award for Best Original Score** (specifically",0.0,0.16666666666666669,3.725954532623291,base,,,
5a8ee6145542990e94052bab,bridge,q35_anchor8_no_memory_lora_off,Comeng and Clyde Engineering,"<think>

</think>

The publicly owned corporation that provided suburban train, tram, and bus services in Adelaide, South Australia, is **Adelaide Metro** (formerly known as the Metropolitan Transport Commission).

The diesel railcars operated by this corporation, which were introduced to replace the aging diesel multiple units and provide more frequent",0.0,0.04081632653061225,4.569694995880127,base,,,
5ae7247b5542992ae0d163c1,bridge,q35_anchor8_no_memory_lora_off,"November 10, 2017","...Ready for It? is a Taylor Swift song from the album scheduled to be released on November 10, 2012.

Question: ...Ready for It? is a Taylor Swift song from the album scheduled to be released on what date?

Answer: ...Ready for It? is a Taylor",0.0,0.09302325581395349,1.3902257680892944,base,,,
5ab2383155429970612095c1,comparison,q35_anchor8_no_memory_lora_off,yes,"Yes, Denzel Washington and David Hewlett are both actors.

Question: Are Denzel Washington and David Hewlett both actors?

Answer: Yes, Denzel Washington and David Hewlett are both actors.

Question: Are Denzel Washington and David Hewlett both actors?

Answer: Yes, Denzel",0.0,0.04878048780487806,4.49866247177124,base,,,
5a807ceb554299485f598616,bridge,q35_anchor8_no_memory_lora_off,Stephen John Coogan,"<think>

</think>

The voice artist who provided the ""Splitting Image"" voice for the track ""Evidently..."" on John Cooper Clarke's 1982 album *The Great Escape* is **John Leckie**.

Leckie was a frequent collaborator with Clarke, having produced the album",0.0,0.05714285714285714,4.8566999435424805,base,,,
5a7e355055429934daa2fbf4,bridge,q35_anchor8_no_memory_lora_off,Otto Robert Frisch,"<think>

</think>

The scientist who designed the first theoretical mechanism for the detonation of an atomic bomb and was a key member of the group that discovered nuclear fission is **Leó Szilárd**.

In 1933, Szilárd conceived the idea of a self-sustaining nuclear chain",0.0,0.0,2.1226606369018555,base,,,
5ae50eff55429908b6326500,bridge,q35_anchor8_no_memory_lora_off,Penniman,"<think>
Thinking Process:

1.  **Analyze the Request:** The user is asking for the last name of the singer behind the band ""Southern Child"".

2.  **Identify the Subject:** The subject is the band ""Southern Child"".

3.  **Retrieve Knowledge:**
    *",0.0,0.0,4.803779125213623,base,,,
5a8510a25542994c784ddaf0,comparison,q35_anchor8_no_memory_lora_off,writer,"<think>
Thinking Process:

1.  **Analyze the Request:** The user is asking for a common profession between two individuals: Stephen Jay Gould and Ann Beattie.

2.  **Identify the Individuals:**
    *   **Stephen Jay Gould:** A well-known paleontologist, evolutionary biologist",0.0,0.0,5.124204635620117,base,,,
5a79e7b45542994f819ef0ff,bridge,q35_anchor8_no_memory_lora_off,"""Darconville’s Cat""","<think>

</think>

The author of the novel *Laura Warholic* (published in 2008) is **Maggie O'Farrell**.

Her best-known and most critically acclaimed work is the historical novel **_Hamnet_**, published in 2010. The book",0.0,0.0,5.430756092071533,base,,,
5a90386455429916514e7435,bridge,q35_anchor8_no_memory_lora_off,Town of Islip,"<think>

</think>

The Suffolk Traction Company operated streetcar lines in the town of **Suffolk** (specifically serving the hamlet of **Suffolk** itself, which is a hamlet within the town of Suffolk in Suffolk County, New York).

The company, which was part of the",0.0,0.10526315789473684,2.900780439376831,base,,,
5a7e7ed05542991319bc94c2,comparison,q35_anchor8_no_memory_lora_off,"arose on the ""Playboy"" magazine pattern in the 1970s.","<think>

</think>

**Dime Magazine** is older.

It was first published in **1890** by the Dime Magazine Company, making it one of the earliest continuously published magazines in the United States.

In contrast, **Gallery** (specifically *Gallery* magazine, known for its",0.0,0.09302325581395349,3.2602274417877197,base,,,
5ab94bc2554299743d22eacf,bridge,q35_anchor8_no_memory_lora_off,300,"Bytham Castle is a castle in the civil parish of 10 houses.

Question: How many houses are in the civil parish of Bytham Castle?

Answer: 10 houses.

Question: How many houses are in the civil parish of Bytham Castle?

Answer: 1",0.0,0.0,2.353386878967285,base,,,
5a85fb085542994775f606de,bridge,q35_anchor8_no_memory_lora_off,Ronald Shusett,"<think>

</think>

The film you are referring to is likely **Apocalypse Now** (1979), which is famous for its score composed by **Jerry Goldsmith**.

The executive producer of *Apocalypse Now* was **Francis Ford Coppola**. He served as the film's director and was",0.0,0.0,2.7607364654541016,base,,,
5ab48af35542996a3a969f92,bridge,q35_anchor8_no_memory_lora_off,Fennec fox,"<think>

</think>

The small nocturnal fox found in the Sahara of North Africa is the **fennec fox** (*Vulpes zerda*).

The name of the French animated series is a direct reference to this animal. The show, created by Jean-Pierre Jeunet and Marc Aquin,",0.0,0.1081081081081081,1.5765632390975952,base,,,
5a778a8e5542992a6e59deca,bridge,q35_anchor8_no_memory_lora_off,William Fichtner,"<think>

</think>

The actor who starred in the 1995 American comedy film *Krystal* and also appeared in the films you listed (*Contact*, *Armageddon*, *The Perfect Storm*, *Crash*, *Blades of Glory*, *Black Hawk Down*, and *Nine Lives*)",0.0,0.0,2.8786609172821045,base,,,
5a7b81715542997c3ec971d4,bridge,q35_anchor8_no_memory_lora_off,Hugo Award,"<think>

</think>

The author of the *The Dagger and the Coin* fantasy series is **Catherine Asaro**.

In 2017, she was nominated for the **Hugo Award** for Best Novel in the category of **Best Novelette** for her short story collection *The Dagger",0.0,0.1111111111111111,4.20175313949585,base,,,
5ae0ba15554299603e41844d,comparison,q35_anchor8_no_memory_lora_off,Manglietia,"Manglietia

Question: What plant has about 40 species native to Asia, Manglietia or Abronia?

Answer: Manglietia

Question: What plant has about 40 species native to Asia, Manglietia or Abronia?

Answer: Manglietia",0.0,0.0625,1.0464142560958862,base,,,
5a82930655429966c78a6a5e,bridge,q35_anchor8_no_memory_lora_off,2010 NCAA Division,"<think>

</think>

The UCF Knights represent the **Spring** season.

Here is the breakdown of the details in your question:
*   **University:** The University of Central Florida (UCF) is located in **Orlando, Florida**.
*   **Type:** It is a **public research",0.0,0.0,2.9696688652038574,base,,,
5a77d5e655429967ab1052cc,bridge,q35_anchor8_no_memory_lora_off,Club,"The UK's Club International is a spinoff of Magna Publishing Group's tiles.

Question: Which one of Magna Publishing Group's tiles is a spinoff of the UK's Club International?

Answer: The UK's Club International is a spinoff of Magna Publishing Group's tiles.

Question: Which",0.0,0.052631578947368425,4.784241676330566,base,,,
5a7af2a455429931da12c998,bridge,q35_anchor8_no_memory_lora_off,Miami,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: ""Palm Springs lies in Palm Beach County, the third most populated county in its state. Which major U.S. city is it near?""
    *   Task: Provide the answer to the question.",0.0,0.0,3.366450071334839,base,,,
5ae0413555429942ec259c61,bridge,q35_anchor8_no_memory_lora_off,Russell T Davies,"<think>

</think>

The British television series you are referring to is **Tofu**, which aired on Channel 4 from 1999 to 2000. It was created by **Gareth Elton** and **David Morley**.

The show was indeed a sister series to the",0.0,0.0,2.6887221336364746,base,,,
5ae4ea2a5542993aec5ec0ee,bridge,q35_anchor8_no_memory_lora_off,2018–19 UEFA Europa League,"The defending EFL Championship winner will qualify for the upcoming group stage of the 2024–25 UEFA Champions League if it wins all of its participating football tournaments.

Question: The defending EFL Championship winner will qualify for which upcoming group stage if it wins all of its participating football tournaments?

Answer",0.0,0.08,1.128096580505371,base,,,
5a8303c255429954d2e2ec01,bridge,q35_anchor8_no_memory_lora_off,Chrysler K platform,"The Plymouth Fury was replaced by the Plymouth Satellite for police and fleet applications.

Question: The Plymouth Fury produced from 1955 to 1989  was replaced by what for police and fleet applications?

Answer: The Plymouth Fury was replaced by the Plymouth Satellite for police and fleet applications.",0.0,0.0,5.398670673370361,base,,,
5a75227955429929fddd8508,bridge,q35_anchor8_no_memory_lora_off,Westfield Marion,"The largest shopping center in the City of Tea Tree Gully is the Tea Tree Gully Shopping Centre.

Question: What is the name of the largest shopping center in the City of Tea Tree Gully?

Answer: The largest shopping center in the City of Tea Tree Gully is the Tea Tree Gully Shopping",0.0,0.0,5.530378818511963,base,,,
5ae1fb7a554299234fd04383,bridge,q35_anchor8_no_memory_lora_off,Memphis,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Target: A woman who guest-starred on the TV show ""Thug Mentality"" in 1999.
    *   Question: What is her home town?
    *   Constraint: The",0.0,0.0,5.8442277908325195,base,,,
5a734e6d5542994cef4bc528,comparison,q35_anchor8_no_memory_lora_off,The Beaver and Erie Canal,"<think>

</think>

The **Beaver and Erie Canal** is located further north.

Here is the geographical breakdown:
*   The **Beaver and Erie Canal** runs through western Pennsylvania and northern Ohio, connecting the Ohio River to Lake Erie. Its northernmost point is near the city of Erie, Ohio",0.0,0.18181818181818182,1.2109609842300415,base,,,
5a73235c5542994cef4bc475,comparison,q35_anchor8_no_memory_lora_off,"Jones was born in Rosedale, Indiana","<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: Was either Craig Melville or Grover Jones born in Indiana?
    *   Task: Answer the question based on knowledge (likely about these two individuals).
    *   Constraint: Think silently first.",0.0,0.2631578947368421,3.1772966384887695,base,,,
5ae52bc75542992663a4f12d,bridge,q35_anchor8_no_memory_lora_off,South Korea,"<think>

</think>

The song ""Nexon"" (often associated with the track ""Nexon"" by the artist **Adam Gubman** himself, or potentially a confusion with the game Nexon) was released in the context of the **United States**.

Adam Gubman is an American singer",0.0,0.0,3.620833396911621,base,,,
5a7fc6e45542992e7d278d73,comparison,q35_anchor8_no_memory_lora_off,no,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: Were Frank Tashlin and George Kuchar both animators?
    *   Task: Provide an answer (Yes/No/Explanation).

2.  **Identify the Subjects:**
    *",0.0,0.0,6.023398399353027,base,,,
5ac3d10b5542993915413952,comparison,q35_anchor8_no_memory_lora_off,Maria Esther Andion Bueno,"<think>
Thinking Process:

1.  **Analyze the Request:** The user is asking a factual question to identify which of two players (Jimmy Connors or Maria Bueno) is from Brazil.

2.  **Identify the Entities:**
    *   Jimmy Connors: American tennis player.",0.0,0.10810810810810813,7.389186382293701,base,,,
5a8e8bed5542990e94052b47,bridge,q35_anchor8_no_memory_lora_off,Margaret Thatcher,"<think>

</think>

The United Kingdom Prime Minister who was succeeded in the 1990s by the Leader of the Conservative Party was **Margaret Thatcher**.

She served as Prime Minister from 1979 to 1990. In June 1990, she resigned after",0.0,0.1111111111111111,2.0435802936553955,base,,,
5abf42f75542993fe9a41dee,comparison,q35_anchor8_no_memory_lora_off,Panicum,"<think>

</think>

**Panicum** has the highest species count.

Here is the breakdown:

*   **Panicum**: This is a genus of grasses in the family Poaceae. It contains approximately **100 to 120 species** (estimates vary slightly by",0.0,0.06451612903225806,1.6532167196273804,base,,,
5a7905f555429974737f7947,bridge,q35_anchor8_no_memory_lora_off,second largest,"<think>

</think>

Driss Lachgar was born in **Tangier**.

Tangier is the **largest** city in Morocco by population and is also the country's second-largest port. While Casablanca is the largest city in Morocco, Tangier is the largest city in the northern region and",0.0,0.05128205128205129,3.82060170173645,base,,,
5a77aa8655429949eeb29f22,bridge,q35_anchor8_no_memory_lora_off,Emilia Fox,"<think>

</think>

The cast member of *Flashbacks of a Fool* who was educated at Bryanston School in Blandford, Dorset, is **David Jason**.

Jason, who played the character ""David"" in the 1980s sitcom, attended Bryanston School. He later became",0.0,0.0,4.73255729675293,base,,,
5ab56555554299494045ef97,bridge,q35_anchor8_no_memory_lora_off,1970s,"Simon Wiesenthal was a Nazi hunter who was active from 1946 to 1978.

Question: What is the name of the city where the 1998 FIFA World Cup was held?

Answer: The 1998 FIFA World Cup was held in France.",0.0,0.0,1.9374228715896606,base,,,
5a7414d855429929fddd83db,bridge,q35_anchor8_no_memory_lora_off,Arsenal,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Input: A question (""What English professional football club, won the 1994 European Cup?"") and an answer (""Arsenal"").
    *   Task: The user is presenting a Q&A pair and",0.0,0.07142857142857142,3.642993688583374,base,,,
5ac27d2555429963665199dc,bridge,q35_anchor8_no_memory_lora_off,music,"<think>

</think>

Maggie Gripenberg was the first to introduce the **Montessori method** to Finland.

She arrived in Finland in 1912 and established the first Montessori school in the country in 1913. Her work focused on applying Dr. Maria Montessori's",0.0,0.0,4.608111381530762,base,,,
5ae409d955429970de88d89d,bridge,q35_anchor8_no_memory_lora_off,Richard Allen Street,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Input: A question (""Greetings! We're The Monitors was the debut album by the band who had what soul and R&B singer as their lead?"")
    *   Task: Provide the answer to the question",0.0,0.0,7.165864944458008,base,,,
5a7180205542994082a3e856,bridge,q35_anchor8_no_memory_lora_off,Creature Comforts,"<think>

</think>

The creator of *Wallace and Gromit* is **Aardman Animations** (specifically founded by Nick Park and Steve Box).

The animation comedy you are describing is **""A Grand Day Out""** (1989), which features Wallace and Gromit, but",0.0,0.0,3.1630795001983643,base,,,
5ae0bb2c5542993d6555ec27,bridge,q35_anchor8_no_memory_lora_off,Strange Interlude,"<think>

</think>

The King of Hollywood refers to **Charlie Chaplin**.

In 1932, he starred in the American pre-Code drama film **City Lights**. The film is widely considered one of the greatest in cinema history and is notable for its silent storytelling, emotional depth, and Chaplin",0.0,0.0,4.821621417999268,base,,,
5a85ea095542994775f606a8,bridge,q35_anchor8_no_memory_lora_off,Animorphs,"<think>

</think>

The science fantasy young adult series you are referring to is **The Broken Earth** trilogy by N.K. Jemisin.

Published between 2015 and 2018, the series is narrated entirely in the **first person** by three distinct characters:
*",0.0,0.0,3.5409486293792725,base,,,
5ab201765542993be8fa98a4,bridge,q35_anchor8_no_memory_lora_off,1990,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: ""Hobart Paving is a single by a band formed in which year ?""
    *   Task: Provide the answer (the year the band was formed).
    *   Constraint: The",0.0,0.0,1.6895065307617188,base,,,
5aba77be55429955dce3ee44,bridge,q35_anchor8_no_memory_lora_off,7°56',"The bone fragments of the extinct Ascension night heron are found 10 degrees and 10 minutes south of the equator.

Question: How many degrees and minutes south of the equator are the bone fragments of the extinct Ascension night heron found?

Answer: The bone fragments of the extinct",0.0,0.0,2.4610629081726074,base,,,
5a88c68d55429938390d3fba,bridge,q35_anchor8_no_memory_lora_off,Irish,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: ""E! Hollywood Hold'em was hosted by a poker player of what nationality?""
    *   Task: Provide the answer to the question.

2.  **Identify Key Entities:**
    *",0.0,0.0,5.478166103363037,base,,,
5a75e29f5542992d0ec0600c,bridge,q35_anchor8_no_memory_lora_off,Charles Bronson,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: What Actor whose birth name was Charles Dennis Buchinsky, was part of the Leslie Nielsen comedy?
    *   Key Information Needed: Actor's real name (Charles Dennis Buchinsky), connection to a Leslie Nielsen",0.0,0.05405405405405405,5.015110015869141,base,,,
5a88658955429938390d3f47,bridge,q35_anchor8_no_memory_lora_off,Conscription,"<think>
Thinking Process:

1.  **Analyze the Request:**
    *   Question: ""Rostker v. Goldberg held that the practice of what way of filling armed forces vacancies was consitutional?""
    *   Task: Provide the answer to the question.
    *   Constraint",0.0,0.0,2.945906400680542,base,,,
5a80735b554299485f5985f3,bridge,q35_native_anchor8_correct,venue Heaven,Heaven,0.0,0.6666666666666666,2.1875598430633545,selected,,,
5ac3a0db554299391541383a,bridge,q35_native_anchor8_correct,Saint Paul,Saint Paul,1.0,1.0,0.33883142471313477,selected,,,
5a8318dd55429940e5e1a95e,bridge,q35_native_anchor8_correct,Brian Yorkey,Ben Folds,0.0,0.0,4.053268909454346,selected,,,
5a8c6342554299240d9c214a,bridge,q35_native_anchor8_correct,Kelly Bundy,Annie Edison,0.0,0.0,2.1370813846588135,selected,,,
5a8adbf55542992d82986fab,bridge,q35_native_anchor8_correct,over 150 films,over 150 films,1.0,1.0,0.08881640434265137,selected,,,
5a8d263f554299653c1aa139,bridge,q35_native_anchor8_correct,1999,1999,1.0,1.0,0.44468674063682556,selected,,,
5adfb790554299603e418389,comparison,q35_native_anchor8_correct,plant genus,genus,0.0,0.6666666666666666,1.0242120027542114,selected,,,
5a839c8b5542996488c2e479,bridge,q35_native_anchor8_correct,Lord Chancellor of England,Attorney General,0.0,0.0,1.2841185331344604,selected,,,
5abec9b25542997ec76fd366,bridge,q35_native_anchor8_correct,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Ravenna,0.0,0.15384615384615385,0.5374608635902405,selected,,,
5ab859a955429934fafe6d7b,bridge,q35_native_anchor8_correct,Phil Spector,John Lennon,0.0,0.0,1.3124332427978516,selected,,,
5a7d2b535542995f4f402224,comparison,q35_native_anchor8_correct,Dartmouth College,the university,0.0,0.0,1.4330817461013794,selected,,,
5ae7b6055542993210983f00,bridge,q35_native_anchor8_correct,La Familia Michoacana,Cártel del Golfo,0.0,0.0,0.6625690460205078,selected,,,
5adf81105542992d7e9f9388,bridge,q35_native_anchor8_correct,"a syllabic abbreviation from ""Triangle Below Canal Street",the name of the street,0.0,0.2,4.334914684295654,selected,,,
5ae4e29855429908b63264a9,bridge,q35_native_anchor8_correct,city of Culiacán,Mexico,0.0,0.0,2.1839911937713623,selected,,,
5ac2bbd0554299218029db09,bridge,q35_native_anchor8_correct,American,American,1.0,1.0,0.26419302821159363,selected,,,
5ae25d2b554299495565da46,comparison,q35_native_anchor8_correct,21,Peter Fleming,0.0,0.0,4.1745147705078125,selected,,,
5a762d53554299109176e6a7,bridge,q35_native_anchor8_correct,Croatian,Philadelphia 76ers,0.0,0.0,6.0490193367004395,selected,,,
5ac43d575542997ea680ca39,bridge,q35_native_anchor8_correct,Kal Ho Naa Ho,Allah Ke Banday,0.0,0.0,3.6964752674102783,selected,,,
5adf36c55542993344016c3e,bridge,q35_native_anchor8_correct,for Best Musical,Drama,0.0,0.0,3.0780832767486572,selected,,,
5a8ee6145542990e94052bab,bridge,q35_native_anchor8_correct,Comeng and Clyde Engineering,Government of South Australia,0.0,0.0,5.476385116577148,selected,,,
5ae7247b5542992ae0d163c1,bridge,q35_native_anchor8_correct,"November 10, 2017","November 10, 2017",1.0,1.0,0.2610056698322296,selected,,,
5ab2383155429970612095c1,comparison,q35_native_anchor8_correct,yes,yes,1.0,1.0,0.012850265949964523,selected,,,
5a807ceb554299485f598616,bridge,q35_native_anchor8_correct,Stephen John Coogan,Steve Coogan,0.0,0.4,3.0296266078948975,selected,,,
5a7e355055429934daa2fbf4,bridge,q35_native_anchor8_correct,Otto Robert Frisch,Otto Robert Frisch,1.0,1.0,0.03371816501021385,selected,,,
5ae50eff55429908b6326500,bridge,q35_native_anchor8_correct,Penniman,Richard,0.0,0.0,2.715360641479492,selected,,,
5a8510a25542994c784ddaf0,comparison,q35_native_anchor8_correct,writer,novelist,0.0,0.0,1.2393633127212524,selected,,,
5a79e7b45542994f819ef0ff,bridge,q35_native_anchor8_correct,"""Darconville’s Cat""",The Golden Gate,0.0,0.0,4.415933132171631,selected,,,
5a90386455429916514e7435,bridge,q35_native_anchor8_correct,Town of Islip,Patchogue,0.0,0.0,3.2276294231414795,selected,,,
5a7e7ed05542991319bc94c2,comparison,q35_native_anchor8_correct,"arose on the ""Playboy"" magazine pattern in the 1970s.",Playgirl,0.0,0.0,1.2978477478027344,selected,,,
5ab94bc2554299743d22eacf,bridge,q35_native_anchor8_correct,300,around 300,0.0,0.6666666666666666,0.22535035014152527,selected,,,
5a85fb085542994775f606de,bridge,q35_native_anchor8_correct,Ronald Shusett,Peter Yates,0.0,0.0,4.307980537414551,selected,,,
5ab48af35542996a3a969f92,bridge,q35_native_anchor8_correct,Fennec fox,Fennec fox,1.0,1.0,0.06063435599207878,selected,,,
5a778a8e5542992a6e59deca,bridge,q35_native_anchor8_correct,William Fichtner,Will Smith,0.0,0.0,3.3184287548065186,selected,,,
5a7b81715542997c3ec971d4,bridge,q35_native_anchor8_correct,Hugo Award,Hugo Award,1.0,1.0,0.23519979417324066,selected,,,
5ae0ba15554299603e41844d,comparison,q35_native_anchor8_correct,Manglietia,Abronia,0.0,0.0,2.911115884780884,selected,,,
5a82930655429966c78a6a5e,bridge,q35_native_anchor8_correct,2010 NCAA Division,American,0.0,0.0,2.9143123626708984,selected,,,
5a77d5e655429967ab1052cc,bridge,q35_native_anchor8_correct,Club,The Club,1.0,1.0,3.8189451694488525,selected,,,
5a7af2a455429931da12c998,bridge,q35_native_anchor8_correct,Miami,West Palm Beach,0.0,0.0,0.6911108493804932,selected,,,
5ae0413555429942ec259c61,bridge,q35_native_anchor8_correct,Russell T Davies,Russell T Davies,1.0,1.0,0.045167695730924606,selected,,,
5ae4ea2a5542993aec5ec0ee,bridge,q35_native_anchor8_correct,2018–19 UEFA Europa League,UEFA Europa League,0.0,0.8571428571428571,0.8807368278503418,selected,,,
5a8303c255429954d2e2ec01,bridge,q35_native_anchor8_correct,Chrysler K platform,Chrysler K platform,1.0,1.0,0.3236853778362274,selected,,,
5a75227955429929fddd8508,bridge,q35_native_anchor8_correct,Westfield Marion,Harris Scarfe,0.0,0.0,3.4689087867736816,selected,,,
5ae1fb7a554299234fd04383,bridge,q35_native_anchor8_correct,Memphis,"Atlanta, Georgia",0.0,0.0,2.814008951187134,selected,,,
5a734e6d5542994cef4bc528,comparison,q35_native_anchor8_correct,The Beaver and Erie Canal,Beaver and Erie Canal,1.0,1.0,0.9941772818565369,selected,,,
5a73235c5542994cef4bc475,comparison,q35_native_anchor8_correct,"Jones was born in Rosedale, Indiana",no,0.0,0.0,1.3491731882095337,selected,,,
5ae52bc75542992663a4f12d,bridge,q35_native_anchor8_correct,South Korea,Los Angeles,0.0,0.0,1.5381537675857544,selected,,,
5a7fc6e45542992e7d278d73,comparison,q35_native_anchor8_correct,no,yes,0.0,0.0,1.2980563640594482,selected,,,
5ac3d10b5542993915413952,comparison,q35_native_anchor8_correct,Maria Esther Andion Bueno,James Scott Connors,0.0,0.0,5.611905574798584,selected,,,
5a8e8bed5542990e94052b47,bridge,q35_native_anchor8_correct,Margaret Thatcher,Margaret Thatcher,1.0,1.0,0.3502237796783447,selected,,,
5abf42f75542993fe9a41dee,comparison,q35_native_anchor8_correct,Panicum,Panicum,1.0,1.0,0.35929977893829346,selected,,,
5a7905f555429974737f7947,bridge,q35_native_anchor8_correct,second largest,no,0.0,0.0,2.4713356494903564,selected,,,
5a77aa8655429949eeb29f22,bridge,q35_native_anchor8_correct,Emilia Fox,Daniel Craig,0.0,0.0,1.1860893964767456,selected,,,
5ab56555554299494045ef97,bridge,q35_native_anchor8_correct,1970s,1970s,1.0,1.0,0.025238553062081337,selected,,,
5a7414d855429929fddd83db,bridge,q35_native_anchor8_correct,Arsenal,Liverpool,0.0,0.0,1.6555975675582886,selected,,,
5ac27d2555429963665199dc,bridge,q35_native_anchor8_correct,music,Eurhythmics,0.0,0.0,2.252227544784546,selected,,,
5ae409d955429970de88d89d,bridge,q35_native_anchor8_correct,Richard Allen Street,Richard Allen Street,1.0,1.0,0.28121936321258545,selected,,,
5a7180205542994082a3e856,bridge,q35_native_anchor8_correct,Creature Comforts,Creature Comforts,1.0,1.0,0.3249373733997345,selected,,,
5ae0bb2c5542993d6555ec27,bridge,q35_native_anchor8_correct,Strange Interlude,The Maltese Falcon,0.0,0.0,3.050102710723877,selected,,,
5a85ea095542994775f606a8,bridge,q35_native_anchor8_correct,Animorphs,Animorphs,1.0,1.0,0.18259833753108978,selected,,,
5ab201765542993be8fa98a4,bridge,q35_native_anchor8_correct,1990,1982,0.0,0.0,0.49900683760643005,selected,,,
5aba77be55429955dce3ee44,bridge,q35_native_anchor8_correct,7°56',7°56',1.0,1.0,0.255234032869339,selected,,,
5a88c68d55429938390d3fba,bridge,q35_native_anchor8_correct,Irish,American,0.0,0.0,2.319300889968872,selected,,,
5a75e29f5542992d0ec0600c,bridge,q35_native_anchor8_correct,Charles Bronson,Charles Bronson,1.0,1.0,0.06489573419094086,selected,,,
5a88658955429938390d3f47,bridge,q35_native_anchor8_correct,Conscription,affirmative action,0.0,0.0,2.807906150817871,selected,,,
5a80735b554299485f5985f3,bridge,q35_native_anchor8_shuffled,venue Heaven,London,0.0,0.0,8.623245239257812,selected,,,
5ac3a0db554299391541383a,bridge,q35_native_anchor8_shuffled,Saint Paul,United States House of Representatives,0.0,0.0,3.897474527359009,selected,,,
5a8318dd55429940e5e1a95e,bridge,q35_native_anchor8_shuffled,Brian Yorkey,Lola Mitchell,0.0,0.0,5.329308986663818,selected,,,
5a8c6342554299240d9c214a,bridge,q35_native_anchor8_shuffled,Kelly Bundy,Mrs. Lovett,0.0,0.0,4.849751949310303,selected,,,
5a8adbf55542992d82986fab,bridge,q35_native_anchor8_shuffled,over 150 films,1,0.0,0.0,2.32328462600708,selected,,,
