sample_id,type,condition,answer,prediction,em,token_f1,manual_semantic_correct
5a8adbf55542992d82986fab,bridge,self_sparse_kv_lora_on,over 150 films,over 150 films,1.0,1.0,
5a8d263f554299653c1aa139,bridge,self_sparse_kv_lora_on,1999,1999,1.0,1.0,
5adfb790554299603e418389,comparison,self_sparse_kv_lora_on,plant genus,genus,0.0,0.6666666666666666,
5a839c8b5542996488c2e479,bridge,self_sparse_kv_lora_on,Lord Chancellor of England,Lord Chancellor of England,1.0,1.0,
5abec9b25542997ec76fd366,bridge,self_sparse_kv_lora_on,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Ravenna,0.0,0.15384615384615385,
5ab859a955429934fafe6d7b,bridge,self_sparse_kv_lora_on,Phil Spector,Phil Spector,1.0,1.0,
5a7d2b535542995f4f402224,comparison,self_sparse_kv_lora_on,Dartmouth College,Dartmouth College,1.0,1.0,
5ae7b6055542993210983f00,bridge,self_sparse_kv_lora_on,La Familia Michoacana,La Familia Michoacana,1.0,1.0,
5adf81105542992d7e9f9388,bridge,self_sparse_kv_lora_on,"a syllabic abbreviation from ""Triangle Below Canal Street",Triangle Below Canal Street,0.0,0.7272727272727273,
5ae4e29855429908b63264a9,bridge,self_sparse_kv_lora_on,city of Culiacán,Culiacán,0.0,0.5,
5ac2bbd0554299218029db09,bridge,self_sparse_kv_lora_on,American,American,1.0,1.0,
5ae25d2b554299495565da46,comparison,self_sparse_kv_lora_on,21,Brian Gottfried,0.0,0.0,
5a762d53554299109176e6a7,bridge,self_sparse_kv_lora_on,Croatian,Croatia,0.0,0.0,
5ac43d575542997ea680ca39,bridge,self_sparse_kv_lora_on,Kal Ho Naa Ho,Kal Ho Naa Ho,1.0,1.0,
5adf36c55542993344016c3e,bridge,self_sparse_kv_lora_on,for Best Musical,Best Musical,0.0,0.8,
5a8ee6145542990e94052bab,bridge,self_sparse_kv_lora_on,Comeng and Clyde Engineering,Comeng and Clyde Engineering,1.0,1.0,
5ae7247b5542992ae0d163c1,bridge,self_sparse_kv_lora_on,"November 10, 2017","November 10, 2017",1.0,1.0,
5ab2383155429970612095c1,comparison,self_sparse_kv_lora_on,yes,yes,1.0,1.0,
5a807ceb554299485f598616,bridge,self_sparse_kv_lora_on,Stephen John Coogan,Stephen John Coogan,1.0,1.0,
5a7e355055429934daa2fbf4,bridge,self_sparse_kv_lora_on,Otto Robert Frisch,Otto Robert Frisch,1.0,1.0,
5ae50eff55429908b6326500,bridge,self_sparse_kv_lora_on,Penniman,Penniman,1.0,1.0,
5a8510a25542994c784ddaf0,comparison,self_sparse_kv_lora_on,writer,writer,1.0,1.0,
5a79e7b45542994f819ef0ff,bridge,self_sparse_kv_lora_on,"""Darconville’s Cat""",Darconville’s Cat,1.0,1.0,
5a90386455429916514e7435,bridge,self_sparse_kv_lora_on,Town of Islip,Islip,0.0,0.5,
5a7e7ed05542991319bc94c2,comparison,self_sparse_kv_lora_on,"arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery,0.0,0.0,
5ab94bc2554299743d22eacf,bridge,self_sparse_kv_lora_on,300,around 300 houses,0.0,0.5,
5a85fb085542994775f606de,bridge,self_sparse_kv_lora_on,Ronald Shusett,Shusett,0.0,0.6666666666666666,
5ab48af35542996a3a969f92,bridge,self_sparse_kv_lora_on,Fennec fox,fennec fox,1.0,1.0,
5a778a8e5542992a6e59deca,bridge,self_sparse_kv_lora_on,William Fichtner,William Fichtner,1.0,1.0,
5a7b81715542997c3ec971d4,bridge,self_sparse_kv_lora_on,Hugo Award,Best Series,0.0,0.0,
5ae0ba15554299603e41844d,comparison,self_sparse_kv_lora_on,Manglietia,Manglietia,1.0,1.0,
5a82930655429966c78a6a5e,bridge,self_sparse_kv_lora_on,2010 NCAA Division,2010 NCAA Division I FBS football season,0.0,0.6,
5a77d5e655429967ab1052cc,bridge,self_sparse_kv_lora_on,Club,Club,1.0,1.0,
5a7af2a455429931da12c998,bridge,self_sparse_kv_lora_on,Miami,Miami,1.0,1.0,
5ae0413555429942ec259c61,bridge,self_sparse_kv_lora_on,Russell T Davies,Russell T Davies,1.0,1.0,
5ae4ea2a5542993aec5ec0ee,bridge,self_sparse_kv_lora_on,2018–19 UEFA Europa League,UEFA Europa League,0.0,0.8571428571428571,
5a8303c255429954d2e2ec01,bridge,self_sparse_kv_lora_on,Chrysler K platform,Plymouth Fury,0.0,0.0,
5a75227955429929fddd8508,bridge,self_sparse_kv_lora_on,Westfield Marion,Tea Tree Plaza,0.0,0.0,
5ae1fb7a554299234fd04383,bridge,self_sparse_kv_lora_on,Memphis,"Memphis, Tennessee",0.0,0.6666666666666666,
5a734e6d5542994cef4bc528,comparison,self_sparse_kv_lora_on,The Beaver and Erie Canal,Beaver and Erie Canal,1.0,1.0,
5a73235c5542994cef4bc475,comparison,self_sparse_kv_lora_on,"Jones was born in Rosedale, Indiana",yes,0.0,0.0,
5ae52bc75542992663a4f12d,bridge,self_sparse_kv_lora_on,South Korea,"Seoul, South Korea",0.0,0.8,
5a7fc6e45542992e7d278d73,comparison,self_sparse_kv_lora_on,no,no,1.0,1.0,
5ac3d10b5542993915413952,comparison,self_sparse_kv_lora_on,Maria Esther Andion Bueno,Maria Esther Andion Bueno,1.0,1.0,
5a8e8bed5542990e94052b47,bridge,self_sparse_kv_lora_on,Margaret Thatcher,Margaret Thatcher,1.0,1.0,
5abf42f75542993fe9a41dee,comparison,self_sparse_kv_lora_on,Panicum,Populus,0.0,0.0,
5a7905f555429974737f7947,bridge,self_sparse_kv_lora_on,second largest,second largest,1.0,1.0,
5a77aa8655429949eeb29f22,bridge,self_sparse_kv_lora_on,Emilia Fox,Felicity Jones,0.0,0.0,
5ab56555554299494045ef97,bridge,self_sparse_kv_lora_on,1970s,1970s,1.0,1.0,
5a7414d855429929fddd83db,bridge,self_sparse_kv_lora_on,Arsenal,Arsenal,1.0,1.0,
5ac27d2555429963665199dc,bridge,self_sparse_kv_lora_on,music,music,1.0,1.0,
5ae409d955429970de88d89d,bridge,self_sparse_kv_lora_on,Richard Allen Street,Richard Allen Street,1.0,1.0,
5a7180205542994082a3e856,bridge,self_sparse_kv_lora_on,Creature Comforts,Creature Comforts,1.0,1.0,
5ae0bb2c5542993d6555ec27,bridge,self_sparse_kv_lora_on,Strange Interlude,Strange Interlude,1.0,1.0,
5a85ea095542994775f606a8,bridge,self_sparse_kv_lora_on,Animorphs,Animorphs,1.0,1.0,
5ab201765542993be8fa98a4,bridge,self_sparse_kv_lora_on,1990,1990,1.0,1.0,
5aba77be55429955dce3ee44,bridge,self_sparse_kv_lora_on,7°56',7°56',1.0,1.0,
5a88c68d55429938390d3fba,bridge,self_sparse_kv_lora_on,Irish,Irish,1.0,1.0,
5a75e29f5542992d0ec0600c,bridge,self_sparse_kv_lora_on,Charles Bronson,Charles Bronson,1.0,1.0,
5a88658955429938390d3f47,bridge,self_sparse_kv_lora_on,Conscription,draft,0.0,0.0,
5a80735b554299485f5985f3,bridge,shuffled_self_kv_lora_on,venue Heaven,Ravenna,0.0,0.0,
5ac3a0db554299391541383a,bridge,shuffled_self_kv_lora_on,Saint Paul,House of Representatives,0.0,0.0,
5a8318dd55429940e5e1a95e,bridge,shuffled_self_kv_lora_on,Brian Yorkey,Krayzie Bone,0.0,0.0,
5a8c6342554299240d9c214a,bridge,shuffled_self_kv_lora_on,Kelly Bundy,Al Bundy,0.0,0.5,
5a8adbf55542992d82986fab,bridge,shuffled_self_kv_lora_on,over 150 films,1,0.0,0.0,
5a8d263f554299653c1aa139,bridge,shuffled_self_kv_lora_on,1999,1967,0.0,0.0,
5adfb790554299603e418389,comparison,shuffled_self_kv_lora_on,plant genus,plant,0.0,0.6666666666666666,
5a839c8b5542996488c2e479,bridge,shuffled_self_kv_lora_on,Lord Chancellor of England,Attorney General,0.0,0.0,
5abec9b25542997ec76fd366,bridge,shuffled_self_kv_lora_on,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Florence,0.0,0.0,
5ab859a955429934fafe6d7b,bridge,shuffled_self_kv_lora_on,Phil Spector,David Bowie,0.0,0.0,
5a7d2b535542995f4f402224,comparison,shuffled_self_kv_lora_on,Dartmouth College,Simon Wiesenthal,0.0,0.0,
5ae7b6055542993210983f00,bridge,shuffled_self_kv_lora_on,La Familia Michoacana,All-American Rejects,0.0,0.0,
5adf81105542992d7e9f9388,bridge,shuffled_self_kv_lora_on,"a syllabic abbreviation from ""Triangle Below Canal Street",Austrian-British,0.0,0.0,
5ae4e29855429908b63264a9,bridge,shuffled_self_kv_lora_on,city of Culiacán,Plymouth,0.0,0.0,
5ac2bbd0554299218029db09,bridge,shuffled_self_kv_lora_on,American,American,1.0,1.0,
5ae25d2b554299495565da46,comparison,shuffled_self_kv_lora_on,21,Brian Gottfried,0.0,0.0,
5a762d53554299109176e6a7,bridge,shuffled_self_kv_lora_on,Croatian,American,0.0,0.0,
5ac43d575542997ea680ca39,bridge,shuffled_self_kv_lora_on,Kal Ho Naa Ho,Nexon,0.0,0.0,
5adf36c55542993344016c3e,bridge,shuffled_self_kv_lora_on,for Best Musical,film director,0.0,0.0,
5a8ee6145542990e94052bab,bridge,shuffled_self_kv_lora_on,Comeng and Clyde Engineering,Brian Edward Gottfried,0.0,0.0,
5ae7247b5542992ae0d163c1,bridge,shuffled_self_kv_lora_on,"November 10, 2017","November 14, 1969",0.0,0.3333333333333333,
5ab2383155429970612095c1,comparison,shuffled_self_kv_lora_on,yes,yes,1.0,1.0,
5a807ceb554299485f598616,bridge,shuffled_self_kv_lora_on,Stephen John Coogan,Christina Applegate,0.0,0.0,
5a7e355055429934daa2fbf4,bridge,shuffled_self_kv_lora_on,Otto Robert Frisch,Leo Szilard,0.0,0.0,
5ae50eff55429908b6326500,bridge,shuffled_self_kv_lora_on,Penniman,Davies,0.0,0.0,
5a8510a25542994c784ddaf0,comparison,shuffled_self_kv_lora_on,writer,singer,0.0,0.0,
5a79e7b45542994f819ef0ff,bridge,shuffled_self_kv_lora_on,"""Darconville’s Cat""",Laura Warholic,0.0,0.0,
5a90386455429916514e7435,bridge,shuffled_self_kv_lora_on,Town of Islip,Suffolk,0.0,0.0,
5a7e7ed05542991319bc94c2,comparison,shuffled_self_kv_lora_on,"arose on the ""Playboy"" magazine pattern in the 1970s.",Dime Magazine,0.0,0.22222222222222224,
5ab94bc2554299743d22eacf,bridge,shuffled_self_kv_lora_on,300,1,0.0,0.0,
5a85fb085542994775f606de,bridge,shuffled_self_kv_lora_on,Ronald Shusett,Flavio de Jesús Santos,0.0,0.0,
5ab48af35542996a3a969f92,bridge,shuffled_self_kv_lora_on,Fennec fox,Fennec,0.0,0.6666666666666666,
5a778a8e5542992a6e59deca,bridge,shuffled_self_kv_lora_on,William Fichtner,John Major,0.0,0.0,
5a7b81715542997c3ec971d4,bridge,shuffled_self_kv_lora_on,Hugo Award,Hugo Award,1.0,1.0,
5ae0ba15554299603e41844d,comparison,shuffled_self_kv_lora_on,Manglietia,Manglietia,1.0,1.0,
5a82930655429966c78a6a5e,bridge,shuffled_self_kv_lora_on,2010 NCAA Division,Club,0.0,0.0,
5a77d5e655429967ab1052cc,bridge,shuffled_self_kv_lora_on,Club,Club International,0.0,0.6666666666666666,
5a7af2a455429931da12c998,bridge,shuffled_self_kv_lora_on,Miami,Miami,1.0,1.0,
5ae0413555429942ec259c61,bridge,shuffled_self_kv_lora_on,Russell T Davies,Otto Robert Frisch,0.0,0.0,
5ae4ea2a5542993aec5ec0ee,bridge,shuffled_self_kv_lora_on,2018–19 UEFA Europa League,UEFA Europa League,0.0,0.8571428571428571,
5a8303c255429954d2e2ec01,bridge,shuffled_self_kv_lora_on,Chrysler K platform,Plymouth Fury,0.0,0.0,
5a75227955429929fddd8508,bridge,shuffled_self_kv_lora_on,Westfield Marion,Tea Tree Gully Plaza,0.0,0.0,
5ae1fb7a554299234fd04383,bridge,shuffled_self_kv_lora_on,Memphis,New York,0.0,0.0,
5a734e6d5542994cef4bc528,comparison,shuffled_self_kv_lora_on,The Beaver and Erie Canal,Beaver and Erie Canal,1.0,1.0,
5a73235c5542994cef4bc475,comparison,shuffled_self_kv_lora_on,"Jones was born in Rosedale, Indiana",no,0.0,0.0,
5ae52bc75542992663a4f12d,bridge,shuffled_self_kv_lora_on,South Korea,Philadelphia,0.0,0.0,
5a7fc6e45542992e7d278d73,comparison,shuffled_self_kv_lora_on,no,no,1.0,1.0,
5ac3d10b5542993915413952,comparison,shuffled_self_kv_lora_on,Maria Esther Andion Bueno,Maria Bueno,0.0,0.6666666666666666,
5a8e8bed5542990e94052b47,bridge,shuffled_self_kv_lora_on,Margaret Thatcher,John Major,0.0,0.0,
5abf42f75542993fe9a41dee,comparison,shuffled_self_kv_lora_on,Panicum,Populus,0.0,0.0,
5a7905f555429974737f7947,bridge,shuffled_self_kv_lora_on,second largest,second largest,1.0,1.0,
5a77aa8655429949eeb29f22,bridge,shuffled_self_kv_lora_on,Emilia Fox,"Nicholas Wulstan ""Nick"" Park",0.0,0.0,
5ab56555554299494045ef97,bridge,shuffled_self_kv_lora_on,1970s,1958–1960,0.0,0.0,
5a7414d855429929fddd83db,bridge,shuffled_self_kv_lora_on,Arsenal,Alexander Louis Theroux,0.0,0.0,
5ac27d2555429963665199dc,bridge,shuffled_self_kv_lora_on,music,reading,0.0,0.0,
5ae409d955429970de88d89d,bridge,shuffled_self_kv_lora_on,Richard Allen Street,"Philip ""Phil"" Courtney Laak",0.0,0.0,
5a7180205542994082a3e856,bridge,shuffled_self_kv_lora_on,Creature Comforts,A Grand Day Out,0.0,0.0,
5ae0bb2c5542993d6555ec27,bridge,shuffled_self_kv_lora_on,Strange Interlude,The fennec fox,0.0,0.0,
5a85ea095542994775f606a8,bridge,shuffled_self_kv_lora_on,Animorphs,The Expanse,0.0,0.0,
5ab201765542993be8fa98a4,bridge,shuffled_self_kv_lora_on,1990,1998,0.0,0.0,
5aba77be55429955dce3ee44,bridge,shuffled_self_kv_lora_on,7°56',33 degrees and 30 minutes,0.0,0.0,
5a88c68d55429938390d3fba,bridge,shuffled_self_kv_lora_on,Irish,American,0.0,0.0,
5a75e29f5542992d0ec0600c,bridge,shuffled_self_kv_lora_on,Charles Bronson,Leslie Nielsen,0.0,0.0,
5a88658955429938390d3f47,bridge,shuffled_self_kv_lora_on,Conscription,Attorney General and as Lord Chancellor,0.0,0.0,
5a80735b554299485f5985f3,bridge,zero_self_kv_lora_on,venue Heaven,basement,0.0,0.0,
5ac3a0db554299391541383a,bridge,zero_self_kv_lora_on,Saint Paul,House of Representatives,0.0,0.0,
5a8318dd55429940e5e1a95e,bridge,zero_self_kv_lora_on,Brian Yorkey,Stephen Sondheim,0.0,0.0,
5a8c6342554299240d9c214a,bridge,zero_self_kv_lora_on,Kelly Bundy,Al Bundy's wife,0.0,0.0,
5a8adbf55542992d82986fab,bridge,zero_self_kv_lora_on,over 150 films,1,0.0,0.0,
5a8d263f554299653c1aa139,bridge,zero_self_kv_lora_on,1999,1964,0.0,0.0,
5adfb790554299603e418389,comparison,zero_self_kv_lora_on,plant genus,plant,0.0,0.6666666666666666,
5a839c8b5542996488c2e479,bridge,zero_self_kv_lora_on,Lord Chancellor of England,Attorney General,0.0,0.0,
5abec9b25542997ec76fd366,bridge,zero_self_kv_lora_on,"Ravenna (] , also locally ] ; Romagnol: ""Ravèna"" ) is the capital city of the Province of Ravenna",Florence,0.0,0.0,
5ab859a955429934fafe6d7b,bridge,zero_self_kv_lora_on,Phil Spector,Bob Dylan,0.0,0.0,
5a7d2b535542995f4f402224,comparison,zero_self_kv_lora_on,Dartmouth College,Dartmouth College,1.0,1.0,
5ae7b6055542993210983f00,bridge,zero_self_kv_lora_on,La Familia Michoacana,Los Zetas,0.0,0.0,
5adf81105542992d7e9f9388,bridge,zero_self_kv_lora_on,"a syllabic abbreviation from ""Triangle Below Canal Street",the name of the neighbourhood,0.0,0.0,
5ae4e29855429908b63264a9,bridge,zero_self_kv_lora_on,city of Culiacán,stadium,0.0,0.0,
5ac2bbd0554299218029db09,bridge,zero_self_kv_lora_on,American,American,1.0,1.0,
5ae25d2b554299495565da46,comparison,zero_self_kv_lora_on,21,Brian Gottfried,0.0,0.0,
5a762d53554299109176e6a7,bridge,zero_self_kv_lora_on,Croatian,Philadelphia,0.0,0.0,
5ac43d575542997ea680ca39,bridge,zero_self_kv_lora_on,Kal Ho Naa Ho,2003 Indian drama,0.0,0.0,
5adf36c55542993344016c3e,bridge,zero_self_kv_lora_on,for Best Musical,Best Original Score,0.0,0.3333333333333333,
5a8ee6145542990e94052bab,bridge,zero_self_kv_lora_on,Comeng and Clyde Engineering,Mitsubishi,0.0,0.0,
5ae7247b5542992ae0d163c1,bridge,zero_self_kv_lora_on,"November 10, 2017",October 27,0.0,0.0,
5ab2383155429970612095c1,comparison,zero_self_kv_lora_on,yes,yes,1.0,1.0,
5a807ceb554299485f598616,bridge,zero_self_kv_lora_on,Stephen John Coogan,John Cooper Clarke,0.0,0.3333333333333333,
5a7e355055429934daa2fbf4,bridge,zero_self_kv_lora_on,Otto Robert Frisch,Otto Hahn,0.0,0.4,
5ae50eff55429908b6326500,bridge,zero_self_kv_lora_on,Penniman,Southern,0.0,0.0,
5a8510a25542994c784ddaf0,comparison,zero_self_kv_lora_on,writer,writer,1.0,1.0,
5a79e7b45542994f819ef0ff,bridge,zero_self_kv_lora_on,"""Darconville’s Cat""",Laura Warholic,0.0,0.0,
5a90386455429916514e7435,bridge,zero_self_kv_lora_on,Town of Islip,Suffolk,0.0,0.0,
5a7e7ed05542991319bc94c2,comparison,zero_self_kv_lora_on,"arose on the ""Playboy"" magazine pattern in the 1970s.",Gallery,0.0,0.0,
5ab94bc2554299743d22eacf,bridge,zero_self_kv_lora_on,300,1,0.0,0.0,
5a85fb085542994775f606de,bridge,zero_self_kv_lora_on,Ronald Shusett,Jerry Goldsmith,0.0,0.0,
5ab48af35542996a3a969f92,bridge,zero_self_kv_lora_on,Fennec fox,Fennec,0.0,0.6666666666666666,
5a778a8e5542992a6e59deca,bridge,zero_self_kv_lora_on,William Fichtner,Tom Cruise,0.0,0.0,
5a7b81715542997c3ec971d4,bridge,zero_self_kv_lora_on,Hugo Award,Hugo,0.0,0.6666666666666666,
5ae0ba15554299603e41844d,comparison,zero_self_kv_lora_on,Manglietia,Manglietia,1.0,1.0,
5a82930655429966c78a6a5e,bridge,zero_self_kv_lora_on,2010 NCAA Division,Fall,0.0,0.0,
5a77d5e655429967ab1052cc,bridge,zero_self_kv_lora_on,Club,Club International,0.0,0.6666666666666666,
5a7af2a455429931da12c998,bridge,zero_self_kv_lora_on,Miami,Miami,1.0,1.0,
5ae0413555429942ec259c61,bridge,zero_self_kv_lora_on,Russell T Davies,John Sullivan,0.0,0.0,
5ae4ea2a5542993aec5ec0ee,bridge,zero_self_kv_lora_on,2018–19 UEFA Europa League,UEFA Champions League,0.0,0.5714285714285715,
5a8303c255429954d2e2ec01,bridge,zero_self_kv_lora_on,Chrysler K platform,Plymouth Fury,0.0,0.0,
5a75227955429929fddd8508,bridge,zero_self_kv_lora_on,Westfield Marion,Tea Tree Plaza,0.0,0.0,
5ae1fb7a554299234fd04383,bridge,zero_self_kv_lora_on,Memphis,New York,0.0,0.0,
5a734e6d5542994cef4bc528,comparison,zero_self_kv_lora_on,The Beaver and Erie Canal,Beaver and Erie Canal,1.0,1.0,
5a73235c5542994cef4bc475,comparison,zero_self_kv_lora_on,"Jones was born in Rosedale, Indiana",no,0.0,0.0,
5ae52bc75542992663a4f12d,bridge,zero_self_kv_lora_on,South Korea,Nexon,0.0,0.0,
5a7fc6e45542992e7d278d73,comparison,zero_self_kv_lora_on,no,yes,0.0,0.0,
5ac3d10b5542993915413952,comparison,zero_self_kv_lora_on,Maria Esther Andion Bueno,Maria Bueno,0.0,0.6666666666666666,
5a8e8bed5542990e94052b47,bridge,zero_self_kv_lora_on,Margaret Thatcher,Margaret Thatcher,1.0,1.0,
5abf42f75542993fe9a41dee,comparison,zero_self_kv_lora_on,Panicum,Panicum,1.0,1.0,
5a7905f555429974737f7947,bridge,zero_self_kv_lora_on,second largest,largest,0.0,0.6666666666666666,
5a77aa8655429949eeb29f22,bridge,zero_self_kv_lora_on,Emilia Fox,John D. Collier,0.0,0.0,
5ab56555554299494045ef97,bridge,zero_self_kv_lora_on,1970s,1938,0.0,0.0,
5a7414d855429929fddd83db,bridge,zero_self_kv_lora_on,Arsenal,Arsenal,1.0,1.0,
5ac27d2555429963665199dc,bridge,zero_self_kv_lora_on,music,reading,0.0,0.0,
5ae409d955429970de88d89d,bridge,zero_self_kv_lora_on,Richard Allen Street,lead,0.0,0.0,
5a7180205542994082a3e856,bridge,zero_self_kv_lora_on,Creature Comforts,Wallace and Gromit,0.0,0.0,
5ae0bb2c5542993d6555ec27,bridge,zero_self_kv_lora_on,Strange Interlude,1932 American pre-Code dram film,0.0,0.0,
5a85ea095542994775f606a8,bridge,zero_self_kv_lora_on,Animorphs,The Expanse,0.0,0.0,
5ab201765542993be8fa98a4,bridge,zero_self_kv_lora_on,1990,1984,0.0,0.0,
5aba77be55429955dce3ee44,bridge,zero_self_kv_lora_on,7°56',10 degrees and 10 minutes,0.0,0.0,
5a88c68d55429938390d3fba,bridge,zero_self_kv_lora_on,Irish,American,0.0,0.0,
5a75e29f5542992d0ec0600c,bridge,zero_self_kv_lora_on,Charles Bronson,Leslie Nielsen,0.0,0.0,
5a88658955429938390d3f47,bridge,zero_self_kv_lora_on,Conscription,lottery,0.0,0.0,
