id,type,condition,question,gold_answer,source_answer,generation,prediction,C_P_W,strict_correct,lenient_correct,notes
5ae4cf975542990ba0bbb151,bridge,c1_correct_kv,What line featured characters from a DC Comic creator by Bob Kane and Bill Finger?,action figure toyline,action figure toyline," The line ""The Flash"" featured characters from a DC Comic creator by Bob Kane and Bill Finger.","The line ""The Flash"" featured characters from a DC Comic creator by Bob Kane and Bill Finger.",,,,
5ae4cf975542990ba0bbb151,bridge,c1_hard_shuffled,What line featured characters from a DC Comic creator by Bob Kane and Bill Finger?,action figure toyline,Code#02 Pretty Pretty," The line ""The Flash"" featured characters from a DC Comic creator by Bob Kane and Bill Finger.","The line ""The Flash"" featured characters from a DC Comic creator by Bob Kane and Bill Finger.",,,,
5a79c8945542994bb945709e,bridge,c1_correct_kv,"What year did the director of ""Madadayo"" die?",1998,1998, 2009,2009,,,,
5a79c8945542994bb945709e,bridge,c1_hard_shuffled,"What year did the director of ""Madadayo"" die?",1998,Pigman's Bar-B-Que, 2009,2009,,,,
5ae7c5ef5542993210983f44,bridge,c1_correct_kv,Which North Central town in Florida is home to the punk rock band Against Me!?,"Gainesville, Florida","Gainesville, Florida", Gainesville,Gainesville,,,,
5ae7c5ef5542993210983f44,bridge,c1_hard_shuffled,Which North Central town in Florida is home to the punk rock band Against Me!?,"Gainesville, Florida",10 January 1920, Gainesville,Gainesville,,,,
5a79131a554299148911f9e3,bridge,c1_correct_kv," Also known as the Great Action, what other name did this event go by?",Große Aktion,Große Aktion, The Battle of the Alamo,The Battle of the Alamo,,,,
5a79131a554299148911f9e3,bridge,c1_hard_shuffled," Also known as the Great Action, what other name did this event go by?",Große Aktion,"Hershey, Pennsylvania", Battle of the Alamo,Battle of the Alamo,,,,
5a89fc305542993b751ca9dc,bridge,c1_correct_kv,Which Outer Banks landmark and premiere BBQ restaurant has been featured in the magazine Southern Living?,Pigman's Bar-B-Que,Pigman's Bar-B-Que, The Southern Living House of Blues,The Southern Living House of Blues,,,,
5a89fc305542993b751ca9dc,bridge,c1_hard_shuffled,Which Outer Banks landmark and premiere BBQ restaurant has been featured in the magazine Southern Living?,Pigman's Bar-B-Que,The Cherokee Nation, The Southern Living House of Blues,The Southern Living House of Blues,,,,
5a727ca45542994cef4bc2d8,bridge,c1_correct_kv,What is Old Orchard Shopping Center currently called?,Westfield Old Orchard,Westfield Old Orchard, Old Orchard Shopping Center is currently called the Old Orchard Shopping Center.,Old Orchard Shopping Center is currently called the Old Orchard Shopping Center.,,,,
5a727ca45542994cef4bc2d8,bridge,c1_hard_shuffled,What is Old Orchard Shopping Center currently called?,Westfield Old Orchard,American, Old Orchard Shopping Center,Old Orchard Shopping Center,,,,
5ab846e155429919ba4e229c,comparison,c1_correct_kv,"Who won more Grand Slam doubles titles, Tony Roche or Jamie Murray?",Anthony Dalton Roche,Anthony Dalton Roche, Jamie Murray,Jamie Murray,,,,
5ab846e155429919ba4e229c,comparison,c1_hard_shuffled,"Who won more Grand Slam doubles titles, Tony Roche or Jamie Murray?",Anthony Dalton Roche,District of Columbia, Jamie Murray,Jamie Murray,,,,
5addfe1c5542995b365fabaf,comparison,c1_correct_kv,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,no, no,no,,,,
5addfe1c5542995b365fabaf,comparison,c1_hard_shuffled,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,yes, no,no,,,,
5abd13b655429924427fceea,bridge,c1_correct_kv," Which singer, who released his debut solo album in 2012, served as producer for the EP Live at the Third Man by White Denim in 2011?",Jack White,Jack White, Brian Eno,Brian Eno,,,,
5abd13b655429924427fceea,bridge,c1_hard_shuffled," Which singer, who released his debut solo album in 2012, served as producer for the EP Live at the Third Man by White Denim in 2011?",Jack White,Australia, Brian Eno,Brian Eno,,,,
5ae1b1aa5542997283cd223f,bridge,c1_correct_kv,What was the other Los Angeles team that the 1999 Clippers top draft pick played for and won two championships with?,Los Angeles Lakers,Los Angeles Lakers, Sacramento Kings,Sacramento Kings,,,,
5ae1b1aa5542997283cd223f,bridge,c1_hard_shuffled,What was the other Los Angeles team that the 1999 Clippers top draft pick played for and won two championships with?,Los Angeles Lakers,Denmark men's national ice hockey, Sacramento Kings,Sacramento Kings,,,,
5ac2758b55429963665199c3,bridge,c1_correct_kv,The organization that Nicolae Titulescu served two terms as president was founded on what date?,10 January 1920,10 January 1920," September 28, 1922","September 28, 1922",,,,
5ac2758b55429963665199c3,bridge,c1_hard_shuffled,The organization that Nicolae Titulescu served two terms as president was founded on what date?,10 January 1920,"Gainesville, Florida"," September 28, 1922","September 28, 1922",,,,
5ae560155542990ba0bbb293,comparison,c1_correct_kv,Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,no, no,no,,,,
5ae560155542990ba0bbb293,comparison,c1_hard_shuffled,Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,yes, no,no,,,,
5a81c90a5542990a1d231eb4,comparison,c1_correct_kv,Are the bands Tiger Please and Black Rebel Motorcycle Club from the same country? ,no,no, no,no,,,,
5a81c90a5542990a1d231eb4,comparison,c1_hard_shuffled,Are the bands Tiger Please and Black Rebel Motorcycle Club from the same country? ,no,yes, no,no,,,,
5adec53655429975fa854f87,comparison,c1_correct_kv,Are Kim Dong-jun and Charlie Harper both singers?,yes,yes, yes,yes,,,,
5adec53655429975fa854f87,comparison,c1_hard_shuffled,Are Kim Dong-jun and Charlie Harper both singers?,yes,no, no,no,,,,
5a8b6ee255429950cd6afcfd,comparison,c1_correct_kv,"Whiich genus has more species, Dracula or Pistacia?",Dracula,Dracula, Pistacia,Pistacia,,,,
5a8b6ee255429950cd6afcfd,comparison,c1_hard_shuffled,"Whiich genus has more species, Dracula or Pistacia?",Dracula,Pagliacci, Pistacia,Pistacia,,,,
5add39c45542995b365faac5,comparison,c1_correct_kv,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,yes, no,no,,,,
5add39c45542995b365faac5,comparison,c1_hard_shuffled,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,no, no,no,,,,
5abe3dc65542993f32c2a0c4,bridge,c1_correct_kv,"SWX Right Now airs on the station that broadcasts on what channel in Billings, Montana?",8,8, 21,21,,,,
5abe3dc65542993f32c2a0c4,bridge,c1_hard_shuffled,"SWX Right Now airs on the station that broadcasts on what channel in Billings, Montana?",8,Anthony Rapp, 21,21,,,,
5a7da0de5542990b8f5039d7,comparison,c1_correct_kv,"Who was born earlier, Robert Mulligan or James Foley?",Robert Patrick Mulligan,Robert Patrick Mulligan, Robert Mulligan,Robert Mulligan,,,,
5a7da0de5542990b8f5039d7,comparison,c1_hard_shuffled,"Who was born earlier, Robert Mulligan or James Foley?",Robert Patrick Mulligan,Bactris, Robert Mulligan,Robert Mulligan,,,,
5ac3e0ab554299204fd21eae,bridge,c1_correct_kv,What drummer stared along side a former president of the screen actors guild in a 2005 film?,Brad Wilk,Brad Wilk, Dave Grohl,Dave Grohl,,,,
5ac3e0ab554299204fd21eae,bridge,c1_hard_shuffled,What drummer stared along side a former president of the screen actors guild in a 2005 film?,Brad Wilk,Bismarck, Dave Grohl,Dave Grohl,,,,
5adc6f6255429947ff173961,comparison,c1_correct_kv,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",Morning glory,Morning glory, Rothmannia,Rothmannia,,,,
5adc6f6255429947ff173961,comparison,c1_hard_shuffled,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",Morning glory,Langston Hughes, Rothmannia,Rothmannia,,,,
5a793ea55542994bb9456fce,comparison,c1_correct_kv,"Which magazine was first published earlier, The Chronicle of Philanthropy or Skeptic?",The Chronicle of Philanthropy,The Chronicle of Philanthropy, The Chronicle of Philanthropy,The Chronicle of Philanthropy,,,,
5a793ea55542994bb9456fce,comparison,c1_hard_shuffled,"Which magazine was first published earlier, The Chronicle of Philanthropy or Skeptic?",The Chronicle of Philanthropy,The Country Bears, The Chronicle of Philanthropy,The Chronicle of Philanthropy,,,,
5a7f3361554299306751369a,comparison,c1_correct_kv,"Which film has more writers, Splash or Christopher Robin?",Christopher Robin,Christopher Robin, Christopher Robin,Christopher Robin,,,,
5a7f3361554299306751369a,comparison,c1_hard_shuffled,"Which film has more writers, Splash or Christopher Robin?",Christopher Robin,Maurice Elvey, Christopher Robin,Christopher Robin,,,,
5a835e215542992ef85e2296,comparison,c1_correct_kv,"Between Pine and Butea, which genus has the greatest number of species?","""Pinus""","""Pinus""", Butea,Butea,,,,
5a835e215542992ef85e2296,comparison,c1_hard_shuffled,"Between Pine and Butea, which genus has the greatest number of species?","""Pinus""",Langston Hughes, Butea,Butea,,,,
5a77b6325542997042120af7,comparison,c1_correct_kv,"Who was born first, Bobcat Goldthwait or Maurice Elvey?",Maurice Elvey,Maurice Elvey, Maurice Elvey,Maurice Elvey,,,,
5a77b6325542997042120af7,comparison,c1_hard_shuffled,"Who was born first, Bobcat Goldthwait or Maurice Elvey?",Maurice Elvey,Christopher Robin, Maurice Elvey,Maurice Elvey,,,,
5a8fd9ac5542990a98493570,comparison,c1_correct_kv,"Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?",One Magic Christmas,One Magic Christmas, One Magic Christmas,One Magic Christmas,,,,
5a8fd9ac5542990a98493570,comparison,c1_hard_shuffled,"Which feature film was released earlier, One Magic Christmas or Muppet Treasure Island?",One Magic Christmas,George Michael Dolenz, One Magic Christmas,One Magic Christmas,,,,
5a84b8555542991dd0999db2,bridge,c1_correct_kv,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,American, American,American,,,,
5a84b8555542991dd0999db2,bridge,c1_hard_shuffled,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,Westfield Old Orchard, American,American,,,,
5ab9dbc2554299232ef4a224,comparison,c1_correct_kv,"Which musician's band contains more letters in it's name, Micky Dolenz or Jesse James Dupree?",George Michael Dolenz,George Michael Dolenz, Micky Dolenz,Micky Dolenz,,,,
5ab9dbc2554299232ef4a224,comparison,c1_hard_shuffled,"Which musician's band contains more letters in it's name, Micky Dolenz or Jesse James Dupree?",George Michael Dolenz,One Magic Christmas, Micky Dolenz,Micky Dolenz,,,,
5a8341c255429954d2e2ec6e,bridge,c1_correct_kv,Thehickey  team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania","Hershey, Pennsylvania", Rochester,Rochester,,,,
5a8341c255429954d2e2ec6e,bridge,c1_hard_shuffled,Thehickey  team that won the 1997 Calder Cup playoffs is based in what city?,"Hershey, Pennsylvania",Große Aktion, Rochester,Rochester,,,,
5a8a521d5542992d82986f15,bridge,c1_correct_kv,For which team does Mads Bødker player that is controlled by Danmarks Ishockey Union?,Denmark men's national ice hockey,Denmark men's national ice hockey, Copenhagen Ice Hockey Club,Copenhagen Ice Hockey Club,,,,
5a8a521d5542992d82986f15,bridge,c1_hard_shuffled,For which team does Mads Bødker player that is controlled by Danmarks Ishockey Union?,Denmark men's national ice hockey,Doña Ana, Aarhus HC,Aarhus HC,,,,
5a79093955429974737f794b,comparison,c1_correct_kv,"Which writer had a longer lifespan, Ann-Marie MacDonald or Michel Butor?",Michel Butor,Michel Butor, Michel Butor,Michel Butor,,,,
5a79093955429974737f794b,comparison,c1_hard_shuffled,"Which writer had a longer lifespan, Ann-Marie MacDonald or Michel Butor?",Michel Butor,George Michael Dolenz, Michel Butor,Michel Butor,,,,
5a90605d5542995651fb514d,bridge,c1_correct_kv,What are the names of the members of the Detroit-based hip hop duo who has worked with Jason Gilbert?,"Royce da 5'9"" (Bad) and Eminem (Evil)","Royce da 5'9"" (Bad) and Eminem (Evil)", Travis and Michael Smith,Travis and Michael Smith,,,,
5a90605d5542995651fb514d,bridge,c1_hard_shuffled,What are the names of the members of the Detroit-based hip hop duo who has worked with Jason Gilbert?,"Royce da 5'9"" (Bad) and Eminem (Evil)",Große Aktion, Mike Jones and DJ Khaled,Mike Jones and DJ Khaled,,,,
5a8b544855429950cd6afcae,comparison,c1_correct_kv,"Which animated film was released first, The Country Bears or The Wild?",The Country Bears,The Country Bears, The Country Bears,The Country Bears,,,,
5a8b544855429950cd6afcae,comparison,c1_hard_shuffled,"Which animated film was released first, The Country Bears or The Wild?",The Country Bears,The Chronicle of Philanthropy, The Wild,The Wild,,,,
5adf3a0d5542992d7e9f92e8,bridge,c1_correct_kv,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,Doña Ana, Socorro,Socorro,,,,
5adf3a0d5542992d7e9f92e8,bridge,c1_hard_shuffled,"Mesilla Park, New Mexico is located on the south side of the seat of what county?",Doña Ana,Denmark men's national ice hockey, Socorro County,Socorro County,,,,
5abc550e554299700f9d7870,comparison,c1_correct_kv,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,no,no, yes,yes,,,,
5abc550e554299700f9d7870,comparison,c1_hard_shuffled,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,no,yes, yes,yes,,,,
5ab5a3fb5542997d4ad1f19b,bridge,c1_correct_kv,Which South African politician won the indirect presidential election with 277 votes?,Jacob Gedleyihlekisa Zuma,Jacob Gedleyihlekisa Zuma, Thabo Mbeki,Thabo Mbeki,,,,
5ab5a3fb5542997d4ad1f19b,bridge,c1_hard_shuffled,Which South African politician won the indirect presidential election with 277 votes?,Jacob Gedleyihlekisa Zuma,The Late Late Show, Thabo Mbeki,Thabo Mbeki,,,,
5a8c7623554299653c1aa07a,bridge,c1_correct_kv,"when the Marlins are the home team, games are played at this park which was LEED certified as the greenest MLB park in what year?",2012,2012, 2007,2007,,,,
5a8c7623554299653c1aa07a,bridge,c1_hard_shuffled,"when the Marlins are the home team, games are played at this park which was LEED certified as the greenest MLB park in what year?",2012,Westfield Old Orchard, 2007,2007,,,,
5a869e845542991e7718166f,bridge,c1_correct_kv,"Who left the South Korean music group""2PM"" before the release of the group's DVD called ""Take Off""?",Jay Park,Jay Park, Lee Jin-hyuk,Lee Jin-hyuk,,,,
5a869e845542991e7718166f,bridge,c1_hard_shuffled,"Who left the South Korean music group""2PM"" before the release of the group's DVD called ""Take Off""?",Jay Park,"University of Oxford, England", Lee Jin-sang,Lee Jin-sang,,,,
5a7354e35542994cef4bc55b,bridge,c1_correct_kv,What is the name of second extended play by the artists of the mini-abum Code#01?,Code#02 Pretty Pretty,Code#02 Pretty Pretty, Code#02,Code#02,,,,
5a7354e35542994cef4bc55b,bridge,c1_hard_shuffled,What is the name of second extended play by the artists of the mini-abum Code#01?,Code#02 Pretty Pretty,action figure toyline, Code#02,Code#02,,,,
5ab2da99554299194fa93544,bridge,c1_correct_kv,Who aided the Colorado forces in the Uruguayan war?,Argentina,Argentina, The United States aided the Colorado forces in the Uruguayan war.,The United States aided the Colorado forces in the Uruguayan war.,,,,
5ab2da99554299194fa93544,bridge,c1_hard_shuffled,Who aided the Colorado forces in the Uruguayan war?,Argentina,Bismarck, American forces,American forces,,,,
5a736f7c5542991f29ee2e18,bridge,c1_correct_kv,"Which legal, autonomous North American tribal government signed its constitution in Oklahoma on September 6, 1839?",The Cherokee Nation,The Cherokee Nation, Cherokee Nation,Cherokee Nation,,,,
5a736f7c5542991f29ee2e18,bridge,c1_hard_shuffled,"Which legal, autonomous North American tribal government signed its constitution in Oklahoma on September 6, 1839?",The Cherokee Nation,Pigman's Bar-B-Que, Cherokee Nation,Cherokee Nation,,,,
5ae058e855429945ae959331,comparison,c1_correct_kv,Are  Chrysalis and Look both women's magazines?,yes,yes, yes,yes,,,,
5ae058e855429945ae959331,comparison,c1_hard_shuffled,Are  Chrysalis and Look both women's magazines?,yes,no, yes,yes,,,,
5abdcad155429965af743e4d,comparison,c1_correct_kv,which has more acts Pagliacci or Suor Angelica?,Pagliacci,Pagliacci, Pagliacci,Pagliacci,,,,
5abdcad155429965af743e4d,comparison,c1_hard_shuffled,which has more acts Pagliacci or Suor Angelica?,Pagliacci,Dracula, Pagliacci,Pagliacci,,,,
5a87954f5542996e4f308856,comparison,c1_correct_kv,"Which genus has more species, Bactris and Epigaea?",Bactris,Bactris, Bactris,Bactris,,,,
5a87954f5542996e4f308856,comparison,c1_hard_shuffled,"Which genus has more species, Bactris and Epigaea?",Bactris,Anthony Dalton Roche, Bactris,Bactris,,,,
5a8bde565542995d1e6f1454,comparison,c1_correct_kv,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,El Paso International Airport,El Paso International Airport, Grand Forks International Airport is closer to its town.,Grand Forks International Airport is closer to its town.,,,,
5a8bde565542995d1e6f1454,comparison,c1_hard_shuffled,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,El Paso International Airport,Dracula, Grand Forks International Airport is closer to its town.,Grand Forks International Airport is closer to its town.,,,,
5a75f7db5542994ccc918670,comparison,c1_correct_kv,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",The American Hairless Terrier,The American Hairless Terrier, American Hairless Terrier,American Hairless Terrier,,,,
5a75f7db5542994ccc918670,comparison,c1_hard_shuffled,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",The American Hairless Terrier,The Country Bears, American Hairless Terrier,American Hairless Terrier,,,,
5adc53f75542996e6852530a,comparison,c1_correct_kv,Are both Cypress and Ajuga genera?,no,no, yes,yes,,,,
5adc53f75542996e6852530a,comparison,c1_hard_shuffled,Are both Cypress and Ajuga genera?,no,yes, yes,yes,,,,
5ab43b755542991779162c21,bridge,c1_correct_kv,What sports club based in Hamburg Germany had a Persian born football player who played for eight seasons?,Mehdi Mahdavikia,Mehdi Mahdavikia, SV Hamburg,SV Hamburg,,,,
5ab43b755542991779162c21,bridge,c1_hard_shuffled,What sports club based in Hamburg Germany had a Persian born football player who played for eight seasons?,Mehdi Mahdavikia,"Stadio Olimpico in Rome, Italy", HSV (Hamburger Sportverein),HSV (Hamburger Sportverein),,,,
5a74c85055429916b0164218,bridge,c1_correct_kv,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",Alistair Grant,Alistair Grant, Peter Sellers,Peter Sellers,,,,
5a74c85055429916b0164218,bridge,c1_hard_shuffled,"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",Alistair Grant,Pigman's Bar-B-Que, Peter Sellers,Peter Sellers,,,,
5abf44025542993fe9a41def,comparison,c1_correct_kv,which writer has the highest number of skill  Langston Hughes or  Ian McEwan,Langston Hughes,Langston Hughes, Ian McEwan,Ian McEwan,,,,
5abf44025542993fe9a41def,comparison,c1_hard_shuffled,which writer has the highest number of skill  Langston Hughes or  Ian McEwan,Langston Hughes,"""Pinus""", Ian McEwan,Ian McEwan,,,,
5a808afb5542992bc0c4a76b,comparison,c1_correct_kv,"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,Maurice Level, John Dufresne,John Dufresne,,,,
5a808afb5542992bc0c4a76b,comparison,c1_hard_shuffled,"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,El Paso International Airport, John Dufresne,John Dufresne,,,,
5abc25b6554299700f9d77f9,comparison,c1_correct_kv,"Which band has released more albums with their original members, Sick Puppies or Third Eye Blind?",Sick Puppies,Sick Puppies, Third Eye Blind,Third Eye Blind,,,,
5abc25b6554299700f9d77f9,comparison,c1_hard_shuffled,"Which band has released more albums with their original members, Sick Puppies or Third Eye Blind?",Sick Puppies,Phineas and Ferb, Third Eye Blind,Third Eye Blind,,,,
5ab56f3e5542992aa134a317,comparison,c1_correct_kv,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,Crocosmia, Crocosmia,Crocosmia,,,,
5ab56f3e5542992aa134a317,comparison,c1_hard_shuffled,"Which genus of flowering plant is found in an environment further south, Crocosmia or Cimicifuga?",Crocosmia,One Magic Christmas, Crocosmia,Crocosmia,,,,
5a7a014a5542996c55b2dccf,bridge,c1_correct_kv,"""Kapitän zur See"" Ernst Lindemann was the commander of which one of two battleships built for Nazi Germany's ""Kriegsmarine""?",Bismarck,Bismarck, Bismarck,Bismarck,,,,
5a7a014a5542996c55b2dccf,bridge,c1_hard_shuffled,"""Kapitän zur See"" Ernst Lindemann was the commander of which one of two battleships built for Nazi Germany's ""Kriegsmarine""?",Bismarck,Argentina, Bismarck,Bismarck,,,,
5ab6c47e55429954757d3368,bridge,reader_off_position_aligned,Adam Fox was one of the first members of an informal literary discussion group associated with what University?,"University of Oxford, England","University of Oxford, England", Oxford University.,Oxford University.,,,,
5a72b2dc5542992359bc3173,bridge,reader_off_position_aligned,"What is the name of the actor who wrote the memoir Without you: A memoir of love, loss, and the Musical Rent and also stared as Mark Cohen in the Broadway production of ""Rent""?",Anthony Rapp,Anthony Rapp, Anthony Rapp.,Anthony Rapp.,,,,
5ab392ec55429969a97a817d,comparison,reader_off_position_aligned,Which movie came out first Baseball or Tunisian Victory ?,Tunisian Victory,Tunisian Victory, Baseball came out first.,Baseball came out first.,,,,
5ab7268b5542992aa3b8c7b1,bridge,reader_off_position_aligned,Heath Ledger Australian actor was in the movie Brokeback Mountain directed by who?,Ang Lee,Ang Lee, Ang Lee.,Ang Lee.,,,,
5a83305d55429966c78a6b4a,comparison,reader_off_position_aligned,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,District of Columbia,District of Columbia, Maryland.,Maryland.,,,,
5ac19ff35542991316484b61,comparison,reader_off_position_aligned,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",Phineas and Ferb,Phineas and Ferb," ""The Graveyard Book"" was published first, while ""Phineas and Ferb"" was broadcast first. FINAL: ""Phineas and Ferb","""Phineas and Ferb",,,,
5a89e92c5542993b751ca9af,bridge,reader_off_position_aligned,"What was the 54th edition the 2009 UEFA Champions League Final, Europe's premier club football tournament , played?","Stadio Olimpico in Rome, Italy","Stadio Olimpico in Rome, Italy"," The 54th edition of the 2009 UEFA Champions League Final was played at the San Siro stadium in Milan, Italy.","The 54th edition of the 2009 UEFA Champions League Final was played at the San Siro stadium in Milan, Italy.",,,,
5a7e05ba5542995f4f402392,bridge,reader_off_position_aligned,For One Night Only was hosted by the man most well-known for hosting what show from 1962 until 1999?,The Late Late Show,The Late Late Show, The Tonight Show.,The Tonight Show.,,,,
5a8e276b5542995a26add468,comparison,reader_off_position_aligned,"Which band formed first, Swervedriver or Incubus?",Swervedriver,Swervedriver, Swervedriver.,Swervedriver.,,,,
5a7a83b3554299042af8f652,bridge,reader_off_position_aligned,"WHAT WAS THE NAME OF THE BOOK MADE INTO THE 2015 SOUTH KOREAN CRIME THRILLER, THE DEAL, DIRECTED BY SON YONG-HO AND FEATURING SOUTH KOREAN ACTOR PARK SUNG-WOONG (BORN JANUARY 9, 1973) AS A SERIAL KILLER?","""Murder Request""","""Murder Request"""," The Deal is based on the book ""The Deal"" by Lee Jae-wook.",The Deal is,,,,
5ab2b95c5542991669774072,bridge,reader_off_position_aligned,Women's soccer star Caprice Dydasco plays for Newcastle Jets FC based in what nation?,Australia,Australia, Australia.,Australia.,,,,
5ae4cf975542990ba0bbb151,bridge,reader_off_position_aligned,What line featured characters from a DC Comic creator by Bob Kane and Bill Finger?,action figure toyline,action figure toyline," ""The Dark Knight Returns.""","""The Dark Knight Returns.""",,,,
5a79c8945542994bb945709e,bridge,reader_off_position_aligned,"What year did the director of ""Madadayo"" die?",1998,1998, <answer>1994</answer>,1994,,,,
5ae7c5ef5542993210983f44,bridge,reader_off_position_aligned,Which North Central town in Florida is home to the punk rock band Against Me!?,"Gainesville, Florida","Gainesville, Florida", Gainesville.,Gainesville.,,,,
5a79131a554299148911f9e3,bridge,reader_off_position_aligned," Also known as the Great Action, what other name did this event go by?",Große Aktion,Große Aktion, Battle of the Somme.,Battle of the Somme.,,,,
5a89fc305542993b751ca9dc,bridge,reader_off_position_aligned,Which Outer Banks landmark and premiere BBQ restaurant has been featured in the magazine Southern Living?,Pigman's Bar-B-Que,Pigman's Bar-B-Que, The Outer Banks landmark and premiere BBQ restaurant featured in Southern Living is the Outer Bayside Restaurant.,The Outer Banks landmark and premiere BBQ restaurant featured in Southern Living is the Outer Bayside Restaurant.,,,,
5a727ca45542994cef4bc2d8,bridge,reader_off_position_aligned,What is Old Orchard Shopping Center currently called?,Westfield Old Orchard,Westfield Old Orchard, Old Orchard Shopping Center is currently called Old Orchard.,Old Orchard Shopping Center is currently called Old Orchard.,,,,
5ab846e155429919ba4e229c,comparison,reader_off_position_aligned,"Who won more Grand Slam doubles titles, Tony Roche or Jamie Murray?",Anthony Dalton Roche,Anthony Dalton Roche, Jamie Murray won more Grand Slam doubles titles than Tony Roche.,Jamie Murray won more Grand Slam doubles titles than Tony Roche.,,,,
5addfe1c5542995b365fabaf,comparison,reader_off_position_aligned,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,no," No. Wolfgang Becker is a German film director, but Jacques Audiard is a French film director.","No. Wolfgang Becker is a German film director, but Jacques Audiard is a French film director.",,,,
5abd13b655429924427fceea,bridge,reader_off_position_aligned," Which singer, who released his debut solo album in 2012, served as producer for the EP Live at the Third Man by White Denim in 2011?",Jack White,Jack White, Jason Isbell.,Jason Isbell.,,,,
5ae1b1aa5542997283cd223f,bridge,reader_off_position_aligned,What was the other Los Angeles team that the 1999 Clippers top draft pick played for and won two championships with?,Los Angeles Lakers,Los Angeles Lakers," The 1999 Clippers top draft pick, Chris Paul, played for and won two championships with the Houston Rockets.  
FINAL: Houston Rockets.",Houston Rockets.,,,,
5ac2758b55429963665199c3,bridge,reader_off_position_aligned,The organization that Nicolae Titulescu served two terms as president was founded on what date?,10 January 1920,10 January 1920, <answer> 1 January 1859.,1 January 1859.,,,,
5ae560155542990ba0bbb293,comparison,reader_off_position_aligned,Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,no, <answer>No</answer>,No,,,,
5a81c90a5542990a1d231eb4,comparison,reader_off_position_aligned,Are the bands Tiger Please and Black Rebel Motorcycle Club from the same country? ,no,no," No. Tiger Please is from the United Kingdom, while Black Rebel Motorcycle Club is from the United States.","No. Tiger Please is from the United Kingdom, while Black Rebel Motorcycle Club is from the United States.",,,,
5adec53655429975fa854f87,comparison,reader_off_position_aligned,Are Kim Dong-jun and Charlie Harper both singers?,yes,yes," <answer>Yes, Kim Dong-jun and Charlie Harper are both singers.</answer>","Yes, Kim Dong-jun and Charlie Harper are both singers.",,,,
5a8b6ee255429950cd6afcfd,comparison,reader_off_position_aligned,"Whiich genus has more species, Dracula or Pistacia?",Dracula,Dracula, Pistacia.,Pistacia.,,,,
5add39c45542995b365faac5,comparison,reader_off_position_aligned,Did the the Battle of Stones River occur before the Battle of Saipan?,yes,yes," Yes. The Battle of Stones River occurred in December 1862, while the Battle of Saipan occurred in June 1944.","Yes. The Battle of Stones River occurred in December 1862, while the Battle of Saipan occurred in June 1944.",,,,
5abe3dc65542993f32c2a0c4,bridge,reader_off_position_aligned,"SWX Right Now airs on the station that broadcasts on what channel in Billings, Montana?",8,8, 13.,13.,,,,
5a7da0de5542990b8f5039d7,comparison,reader_off_position_aligned,"Who was born earlier, Robert Mulligan or James Foley?",Robert Patrick Mulligan,Robert Patrick Mulligan, Robert Mulligan was born earlier than James Foley.,Robert Mulligan was born earlier than James Foley.,,,,
5ac3e0ab554299204fd21eae,bridge,reader_off_position_aligned,What drummer stared along side a former president of the screen actors guild in a 2005 film?,Brad Wilk,Brad Wilk, Dave Grohl.,Dave Grohl.,,,,
5adc6f6255429947ff173961,comparison,reader_off_position_aligned,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",Morning glory,Morning glory, Rothmannia.,Rothmannia.,,,,
